State_Code,District,Type,Status,Count
AP,Kurnool,delta,vaccinated2,1538
AP,Kurnool,delta21_14,confirmed,31
AP,Kurnool,delta7,confirmed,25
AP,Kurnool,delta7,recovered,26
AP,Kurnool,delta7,vaccinated1,178620
AP,Kurnool,delta7,vaccinated2,73119
AP,Kurnool,meta,population,4046601
AP,Kurnool,total,confirmed,124142
AP,Kurnool,total,deceased,853
AP,Kurnool,total,recovered,123264
AP,Kurnool,total,tested,867361
AP,Kurnool,total,vaccinated1,2672759
AP,Kurnool,total,vaccinated2,1290419
AP,Other State,total,confirmed,2461
AP,Other State,total,recovered,2461
AP,Prakasam,delta,confirmed,6
AP,Prakasam,delta,recovered,37
AP,Prakasam,delta,vaccinated1,3292
AP,Prakasam,delta,vaccinated2,5872
AP,Prakasam,delta21_14,confirmed,243
AP,Prakasam,delta7,confirmed,103
AP,Prakasam,delta7,deceased,3
AP,Prakasam,delta7,recovered,290
AP,Prakasam,delta7,vaccinated1,137338
AP,Prakasam,delta7,vaccinated2,130213
AP,Prakasam,meta,population,3392764
AP,Prakasam,total,confirmed,138482
AP,Prakasam,total,deceased,1124
AP,Prakasam,total,recovered,136989
AP,Prakasam,total,tested,697340
AP,Prakasam,total,vaccinated1,2321031
AP,Prakasam,total,vaccinated2,1521177
AP,S.P.S. Nellore,delta,confirmed,34
AP,S.P.S. Nellore,delta,deceased,1
AP,S.P.S. Nellore,delta,recovered,23
AP,S.P.S. Nellore,delta,vaccinated1,2724
AP,S.P.S. Nellore,delta,vaccinated2,1639
AP,S.P.S. Nellore,delta21_14,confirmed,283
AP,S.P.S. Nellore,delta7,confirmed,155
AP,S.P.S. Nellore,delta7,deceased,2
AP,S.P.S. Nellore,delta7,recovered,235
AP,S.P.S. Nellore,delta7,vaccinated1,96973
AP,S.P.S. Nellore,delta7,vaccinated2,114393
AP,S.P.S. Nellore,meta,population,2966082
AP,S.P.S. Nellore,total,confirmed,146388
AP,S.P.S. Nellore,total,deceased,1053
AP,S.P.S. Nellore,total,recovered,144919
AP,S.P.S. Nellore,total,tested,682964
AP,S.P.S. Nellore,total,vaccinated1,2143402
AP,S.P.S. Nellore,total,vaccinated2,1403240
AP,Srikakulam,delta,confirmed,19
AP,Srikakulam,delta,recovered,20
AP,Srikakulam,delta,vaccinated1,2
AP,Srikakulam,delta,vaccinated2,6
AP,Srikakulam,delta21_14,confirmed,47
AP,Srikakulam,delta7,confirmed,132
AP,Srikakulam,delta7,recovered,72
AP,Srikakulam,delta7,vaccinated1,18883
AP,Srikakulam,delta7,vaccinated2,129575
AP,Srikakulam,meta,population,2699471
AP,Srikakulam,total,confirmed,123109
AP,Srikakulam,total,deceased,786
AP,Srikakulam,total,recovered,122136
AP,Srikakulam,total,tested,670899
AP,Srikakulam,total,vaccinated1,1630248
AP,Srikakulam,total,vaccinated2,974734
AP,Visakhapatnam,delta,confirmed,27
AP,Visakhapatnam,delta,recovered,30
AP,Visakhapatnam,delta,vaccinated1,1309
AP,Visakhapatnam,delta,vaccinated2,2311
AP,Visakhapatnam,delta21_14,confirmed,273
AP,Visakhapatnam,delta7,confirmed,237
AP,Visakhapatnam,delta7,deceased,1
AP,Visakhapatnam,delta7,recovered,227
AP,Visakhapatnam,delta7,vaccinated1,65301
AP,Visakhapatnam,delta7,vaccinated2,207340
AP,Visakhapatnam,meta,population,4288113
AP,Visakhapatnam,total,confirmed,157737
AP,Visakhapatnam,total,deceased,1127
AP,Visakhapatnam,total,recovered,156492
AP,Visakhapatnam,total,tested,744983
AP,Visakhapatnam,total,vaccinated1,2999432
AP,Visakhapatnam,total,vaccinated2,1864960
AP,Vizianagaram,delta,confirmed,7
AP,Vizianagaram,delta,deceased,1
AP,Vizianagaram,delta,recovered,11
AP,Vizianagaram,delta,vaccinated1,601
AP,Vizianagaram,delta,vaccinated2,1855
AP,Vizianagaram,delta21_14,confirmed,30
AP,Vizianagaram,delta7,confirmed,53
AP,Vizianagaram,delta7,deceased,1
AP,Vizianagaram,delta7,recovered,38
AP,Vizianagaram,delta7,vaccinated1,44847
AP,Vizianagaram,delta7,vaccinated2,123576
AP,Vizianagaram,meta,population,2342868
AP,Vizianagaram,total,confirmed,82967
AP,Vizianagaram,total,deceased,672
AP,Vizianagaram,total,recovered,82231
AP,Vizianagaram,total,tested,531433
AP,Vizianagaram,total,vaccinated1,1393491
AP,Vizianagaram,total,vaccinated2,996097
AP,West Godavari,delta,confirmed,40
AP,West Godavari,delta,recovered,44
AP,West Godavari,delta,vaccinated1,878
AP,West Godavari,delta,vaccinated2,1884
AP,West Godavari,delta21_14,confirmed,171
AP,West Godavari,delta7,confirmed,234
AP,West Godavari,delta7,deceased,4
AP,West Godavari,delta7,recovered,246
AP,West Godavari,delta7,vaccinated1,61021
AP,West Godavari,delta7,vaccinated2,146562
AP,West Godavari,meta,population,3934782
AP,West Godavari,total,confirmed,179077
AP,West Godavari,total,deceased,1117
AP,West Godavari,total,recovered,177680
AP,West Godavari,total,tested,793098
AP,West Godavari,total,vaccinated1,2525317
AP,West Godavari,total,vaccinated2,1778807
AP,Y.S.R. Kadapa,delta,confirmed,12
AP,Y.S.R. Kadapa,delta,recovered,25
AP,Y.S.R. Kadapa,delta,vaccinated1,1005
AP,Y.S.R. Kadapa,delta,vaccinated2,1101
AP,Y.S.R. Kadapa,delta21_14,confirmed,146
AP,Y.S.R. Kadapa,delta7,confirmed,82
AP,Y.S.R. Kadapa,delta7,recovered,163
AP,Y.S.R. Kadapa,delta7,vaccinated1,65843
AP,Y.S.R. Kadapa,delta7,vaccinated2,90958
AP,Y.S.R. Kadapa,meta,population,2884524
AP,Y.S.R. Kadapa,total,confirmed,115623
AP,Y.S.R. Kadapa,total,deceased,644
AP,Y.S.R. Kadapa,total,recovered,114904
AP,Y.S.R. Kadapa,total,tested,671761
AP,Y.S.R. Kadapa,total,vaccinated1,1824032
AP,Y.S.R. Kadapa,total,vaccinated2,1328711
AR,Anjaw,delta7,vaccinated1,45
AR,Anjaw,delta7,vaccinated2,452
AR,Anjaw,meta,population,21089
AR,Anjaw,total,confirmed,1068
AR,Anjaw,total,deceased,3
AR,Anjaw,total,recovered,1065
AR,Anjaw,total,tested,2845
AR,Anjaw,total,vaccinated1,11695
AR,Anjaw,total,vaccinated2,7957
AR,Capital Complex,total,tested,115210
AR,Changlang,delta,recovered,1
AR,Changlang,delta7,confirmed,3
AR,Changlang,delta7,recovered,3
AR,Changlang,delta7,vaccinated1,298
AR,Changlang,delta7,vaccinated2,3803
AR,Changlang,meta,population,147951
AR,Changlang,total,confirmed,3807
AR,Changlang,total,deceased,22
AR,Changlang,total,recovered,3780
AR,Changlang,total,tested,23861
AR,Changlang,total,vaccinated1,88857
AR,Changlang,total,vaccinated2,55361
AR,East Kameng,delta,vaccinated2,1
AR,East Kameng,delta7,vaccinated1,76
AR,East Kameng,delta7,vaccinated2,409
AR,East Kameng,meta,population,78413
AR,East Kameng,total,confirmed,1094
AR,East Kameng,total,recovered,1094
AR,East Kameng,total,tested,7489
AR,East Kameng,total,vaccinated1,22931
AR,East Kameng,total,vaccinated2,15646
AR,East Siang,delta,recovered,5
AR,East Siang,delta21_14,confirmed,2
AR,East Siang,delta7,confirmed,9
AR,East Siang,delta7,recovered,10
AR,East Siang,delta7,vaccinated1,365
AR,East Siang,delta7,vaccinated2,2013
AR,East Siang,meta,population,99019
AR,East Siang,total,confirmed,3206
AR,East Siang,total,deceased,17
AR,East Siang,total,recovered,3183
AR,East Siang,total,tested,21867
AR,East Siang,total,vaccinated1,54001
AR,East Siang,total,vaccinated2,39434
AR,Kamle,delta7,vaccinated1,36
AR,Kamle,delta7,vaccinated2,185
AR,Kamle,meta,population,22256
AR,Kamle,total,confirmed,512
AR,Kamle,total,recovered,512
AR,Kamle,total,tested,1385
AR,Kamle,total,vaccinated1,6946
AR,Kamle,total,vaccinated2,3874
AR,Kra Daadi,delta7,vaccinated1,5
AR,Kra Daadi,delta7,vaccinated2,23
AR,Kra Daadi,total,confirmed,270
AR,Kra Daadi,total,recovered,270
AR,Kra Daadi,total,tested,3218
AR,Kra Daadi,total,vaccinated1,6275
AR,Kra Daadi,total,vaccinated2,3272
AR,Kurung Kumey,delta7,vaccinated1,27
AR,Kurung Kumey,delta7,vaccinated2,255
AR,Kurung Kumey,meta,population,89717
AR,Kurung Kumey,total,confirmed,511
AR,Kurung Kumey,total,deceased,1
AR,Kurung Kumey,total,recovered,510
AR,Kurung Kumey,total,tested,4201
AR,Kurung Kumey,total,vaccinated1,9121
AR,Kurung Kumey,total,vaccinated2,5601
AR,Lepa Rada,delta,vaccinated1,6
AR,Lepa Rada,delta,vaccinated2,54
AR,Lepa Rada,delta7,recovered,1
AR,Lepa Rada,delta7,vaccinated1,40
AR,Lepa Rada,delta7,vaccinated2,307
AR,Lepa Rada,total,confirmed,874
AR,Lepa Rada,total,deceased,3
AR,Lepa Rada,total,recovered,871
AR,Lepa Rada,total,tested,6747
AR,Lepa Rada,total,vaccinated1,13328
AR,Lepa Rada,total,vaccinated2,10176
AR,Lohit,delta21_14,confirmed,2
AR,Lohit,delta7,confirmed,9
AR,Lohit,delta7,recovered,3
AR,Lohit,delta7,vaccinated1,221
AR,Lohit,delta7,vaccinated2,1494
AR,Lohit,meta,population,145538
AR,Lohit,total,confirmed,2885
AR,Lohit,total,deceased,26
AR,Lohit,total,recovered,2851
AR,Lohit,total,tested,14945
AR,Lohit,total,vaccinated1,31120
AR,Lohit,total,vaccinated2,22003
AR,Longding,delta7,confirmed,1
AR,Longding,delta7,vaccinated1,46
AR,Longding,delta7,vaccinated2,356
AR,Longding,meta,population,60000
AR,Longding,total,confirmed,752
AR,Longding,total,deceased,2
AR,Longding,total,recovered,749
AR,Longding,total,tested,10342
AR,Longding,total,vaccinated1,19259
AR,Longding,total,vaccinated2,7826
AR,Lower Dibang Valley,delta,vaccinated1,19
AR,Lower Dibang Valley,delta,vaccinated2,1
AR,Lower Dibang Valley,delta21_14,confirmed,6
AR,Lower Dibang Valley,delta7,confirmed,14
AR,Lower Dibang Valley,delta7,recovered,3
AR,Lower Dibang Valley,delta7,vaccinated1,171
AR,Lower Dibang Valley,delta7,vaccinated2,931
AR,Lower Dibang Valley,meta,population,53986
AR,Lower Dibang Valley,total,confirmed,2426
AR,Lower Dibang Valley,total,deceased,11
AR,Lower Dibang Valley,total,recovered,2397
AR,Lower Dibang Valley,total,tested,12169
AR,Lower Dibang Valley,total,vaccinated1,32639
AR,Lower Dibang Valley,total,vaccinated2,22089
AR,Lower Siang,delta7,vaccinated1,37
AR,Lower Siang,delta7,vaccinated2,317
AR,Lower Siang,meta,population,80597
AR,Lower Siang,total,confirmed,738
AR,Lower Siang,total,deceased,8
AR,Lower Siang,total,recovered,730
AR,Lower Siang,total,tested,7070
AR,Lower Siang,total,vaccinated1,16565
AR,Lower Siang,total,vaccinated2,9990
AR,Lower Subansiri,delta,vaccinated1,2
AR,Lower Subansiri,delta,vaccinated2,36
AR,Lower Subansiri,delta21_14,confirmed,7
AR,Lower Subansiri,delta7,confirmed,5
AR,Lower Subansiri,delta7,recovered,2
AR,Lower Subansiri,delta7,vaccinated1,85
AR,Lower Subansiri,delta7,vaccinated2,767
AR,Lower Subansiri,meta,population,82839
AR,Lower Subansiri,total,confirmed,3036
AR,Lower Subansiri,total,deceased,15
AR,Lower Subansiri,total,recovered,3015
AR,Lower Subansiri,total,tested,10564
AR,Lower Subansiri,total,vaccinated1,26916
AR,Lower Subansiri,total,vaccinated2,18827
AR,Namsai,delta21_14,confirmed,8
AR,Namsai,delta7,confirmed,4
AR,Namsai,delta7,recovered,16
AR,Namsai,delta7,vaccinated1,209
AR,Namsai,delta7,vaccinated2,2436
AR,Namsai,meta,population,95950
AR,Namsai,total,confirmed,2124
AR,Namsai,total,deceased,17
AR,Namsai,total,recovered,2102
AR,Namsai,total,tested,19987
AR,Namsai,total,vaccinated1,63539
AR,Namsai,total,vaccinated2,47104
AR,Pakke Kessang,delta,vaccinated2,14
AR,Pakke Kessang,delta21_14,confirmed,1
AR,Pakke Kessang,delta7,vaccinated1,25
AR,Pakke Kessang,delta7,vaccinated2,262
AR,Pakke Kessang,total,confirmed,453
AR,Pakke Kessang,total,recovered,453
AR,Pakke Kessang,total,tested,3327
AR,Pakke Kessang,total,vaccinated1,8004
AR,Pakke Kessang,total,vaccinated2,4998
AR,Papum Pare,delta,confirmed,1
AR,Papum Pare,delta,recovered,1
AR,Papum Pare,delta21_14,confirmed,22
AR,Papum Pare,delta7,confirmed,7
AR,Papum Pare,delta7,recovered,12
AR,Papum Pare,delta7,vaccinated1,1055
AR,Papum Pare,delta7,vaccinated2,3799
AR,Papum Pare,meta,population,176385
AR,Papum Pare,total,confirmed,18316
AR,Papum Pare,total,deceased,98
AR,Papum Pare,total,recovered,18212
AR,Papum Pare,total,tested,41960
AR,Papum Pare,total,vaccinated1,141168
AR,Papum Pare,total,vaccinated2,100258
AR,Shi Yomi,delta21_14,confirmed,3
AR,Shi Yomi,delta7,confirmed,1
AR,Shi Yomi,delta7,recovered,10
AR,Shi Yomi,delta7,vaccinated1,2
AR,Shi Yomi,delta7,vaccinated2,153
AR,Shi Yomi,meta,population,13310
AR,Shi Yomi,total,confirmed,262
AR,Shi Yomi,total,recovered,261
AR,Shi Yomi,total,tested,2169
AR,Shi Yomi,total,vaccinated1,6910
AR,Shi Yomi,total,vaccinated2,5663
AR,Siang,delta7,vaccinated1,40
AR,Siang,delta7,vaccinated2,197
AR,Siang,meta,population,31920
AR,Siang,total,confirmed,411
AR,Siang,total,deceased,3
AR,Siang,total,recovered,408
AR,Siang,total,tested,4270
AR,Siang,total,vaccinated1,14408
AR,Siang,total,vaccinated2,9068
AR,Tawang,delta21_14,confirmed,12
AR,Tawang,delta7,confirmed,12
AR,Tawang,delta7,recovered,8
AR,Tawang,delta7,vaccinated1,91
AR,Tawang,delta7,vaccinated2,759
AR,Tawang,meta,population,49950
AR,Tawang,total,confirmed,2577
AR,Tawang,total,deceased,20
AR,Tawang,total,recovered,2533
AR,Tawang,total,tested,14224
AR,Tawang,total,vaccinated1,29553
AR,Tawang,total,vaccinated2,23287
AR,Tirap,delta7,recovered,2
AR,Tirap,delta7,vaccinated1,35
AR,Tirap,delta7,vaccinated2,631
AR,Tirap,meta,population,111997
AR,Tirap,total,confirmed,1109
AR,Tirap,total,deceased,5
AR,Tirap,total,recovered,1102
AR,Tirap,total,tested,14657
AR,Tirap,total,vaccinated1,31565
AR,Tirap,total,vaccinated2,21200
AR,Upper Dibang Valley,delta21_14,confirmed,1
AR,Upper Dibang Valley,delta7,recovered,1
AR,Upper Dibang Valley,delta7,vaccinated1,3
AR,Upper Dibang Valley,delta7,vaccinated2,11
AR,Upper Dibang Valley,meta,population,7948
AR,Upper Dibang Valley,total,confirmed,337
AR,Upper Dibang Valley,total,deceased,2
AR,Upper Dibang Valley,total,recovered,335
AR,Upper Dibang Valley,total,tested,1910
AR,Upper Dibang Valley,total,vaccinated1,4156
AR,Upper Dibang Valley,total,vaccinated2,2603
AR,Upper Siang,delta21_14,confirmed,2
AR,Upper Siang,delta7,recovered,2
AR,Upper Siang,delta7,vaccinated1,38
AR,Upper Siang,delta7,vaccinated2,411
AR,Upper Siang,meta,population,35289
AR,Upper Siang,total,confirmed,1016
AR,Upper Siang,total,deceased,1
AR,Upper Siang,total,recovered,1015
AR,Upper Siang,total,tested,6564
AR,Upper Siang,total,vaccinated1,18594
AR,Upper Siang,total,vaccinated2,13671
AR,Upper Subansiri,delta7,vaccinated1,93
AR,Upper Subansiri,delta7,vaccinated2,1122
AR,Upper Subansiri,meta,population,83205
AR,Upper Subansiri,total,confirmed,1958
AR,Upper Subansiri,total,deceased,6
AR,Upper Subansiri,total,recovered,1952
AR,Upper Subansiri,total,tested,6217
AR,Upper Subansiri,total,vaccinated1,24842
AR,Upper Subansiri,total,vaccinated2,16390
AR,West Kameng,delta,recovered,7
AR,West Kameng,delta,vaccinated1,15
AR,West Kameng,delta,vaccinated2,89
AR,West Kameng,delta21_14,confirmed,17
AR,West Kameng,delta7,confirmed,1
AR,West Kameng,delta7,recovered,21
AR,West Kameng,delta7,vaccinated1,206
AR,West Kameng,delta7,vaccinated2,1914
AR,West Kameng,meta,population,87013
AR,West Kameng,total,confirmed,3545
AR,West Kameng,total,deceased,14
AR,West Kameng,total,recovered,3518
AR,West Kameng,total,tested,28155
AR,West Kameng,total,vaccinated1,55710
AR,West Kameng,total,vaccinated2,40321
AR,West Siang,delta,recovered,-5
AR,West Siang,delta21_14,confirmed,4
AR,West Siang,delta7,recovered,3
AR,West Siang,delta7,vaccinated1,63
AR,West Siang,delta7,vaccinated2,640
AR,West Siang,meta,population,112272
AR,West Siang,total,confirmed,1868
AR,West Siang,total,deceased,6
AR,West Siang,total,recovered,1856
AR,West Siang,total,tested,13192
AR,West Siang,total,vaccinated1,33773
AR,West Siang,total,vaccinated2,27867
AS,Baksa,delta,vaccinated1,39
AS,Baksa,delta,vaccinated2,172
AS,Baksa,delta7,vaccinated1,2992
AS,Baksa,delta7,vaccinated2,15169
AS,Baksa,meta,population,953773
AS,Baksa,total,vaccinated1,553967
AS,Baksa,total,vaccinated2,136574
AS,Barpeta,delta,vaccinated1,369
AS,Barpeta,delta,vaccinated2,1035
AS,Barpeta,delta7,vaccinated1,10495
AS,Barpeta,delta7,vaccinated2,48544
AS,Barpeta,meta,population,1693190
AS,Barpeta,total,vaccinated1,1095048
AS,Barpeta,total,vaccinated2,448006
AS,Biswanath,delta,vaccinated1,507
AS,Biswanath,delta,vaccinated2,1655
AS,Biswanath,delta7,vaccinated1,5661
AS,Biswanath,delta7,vaccinated2,35727
AS,Biswanath,meta,population,612491
AS,Biswanath,total,vaccinated1,456088
AS,Biswanath,total,vaccinated2,213437
AS,Bongaigaon,delta,vaccinated1,85
AS,Bongaigaon,delta,vaccinated2,1287
AS,Bongaigaon,delta7,vaccinated1,2784
AS,Bongaigaon,delta7,vaccinated2,18356
AS,Bongaigaon,meta,population,732639
AS,Bongaigaon,total,vaccinated1,493242
AS,Bongaigaon,total,vaccinated2,183782
AS,Cachar,delta,vaccinated1,2149
AS,Cachar,delta,vaccinated2,966
AS,Cachar,delta7,vaccinated1,26826
AS,Cachar,delta7,vaccinated2,21591
AS,Cachar,meta,population,1736319
AS,Cachar,total,vaccinated1,1101266
AS,Cachar,total,vaccinated2,402535
AS,Charaideo,delta,vaccinated1,3
AS,Charaideo,delta,vaccinated2,26
AS,Charaideo,delta7,vaccinated1,1853
AS,Charaideo,delta7,vaccinated2,16868
AS,Charaideo,total,vaccinated1,309125
AS,Charaideo,total,vaccinated2,111219
AS,Chirang,delta,vaccinated1,22
AS,Chirang,delta,vaccinated2,89
AS,Chirang,delta7,vaccinated1,2488
AS,Chirang,delta7,vaccinated2,9573
AS,Chirang,meta,population,481818
AS,Chirang,total,vaccinated1,288696
AS,Chirang,total,vaccinated2,102397
AS,Darrang,delta,vaccinated1,365
AS,Darrang,delta,vaccinated2,270
AS,Darrang,delta7,vaccinated1,17453
AS,Darrang,delta7,vaccinated2,21800
AS,Darrang,meta,population,908090
AS,Darrang,total,vaccinated1,596783
AS,Darrang,total,vaccinated2,183724
AS,Dhemaji,delta,vaccinated1,55
AS,Dhemaji,delta,vaccinated2,47
AS,Dhemaji,delta7,vaccinated1,3423
AS,Dhemaji,delta7,vaccinated2,15318
AS,Dhemaji,meta,population,688077
AS,Dhemaji,total,vaccinated1,431792
AS,Dhemaji,total,vaccinated2,184251
AS,Dhubri,delta,vaccinated1,1042
AS,Dhubri,delta,vaccinated2,1906
AS,Dhubri,delta7,vaccinated1,12450
AS,Dhubri,delta7,vaccinated2,25644
AS,Dhubri,meta,population,1948632
AS,Dhubri,total,vaccinated1,945264
AS,Dhubri,total,vaccinated2,229696
AS,Dibrugarh,delta,vaccinated1,699
AS,Dibrugarh,delta,vaccinated2,4007
AS,Dibrugarh,delta7,vaccinated1,8869
AS,Dibrugarh,delta7,vaccinated2,38695
AS,Dibrugarh,meta,population,1327748
AS,Dibrugarh,total,tested,301657
AS,Dibrugarh,total,vaccinated1,914640
AS,Dibrugarh,total,vaccinated2,430800
AS,Dima Hasao,delta,vaccinated1,160
AS,Dima Hasao,delta,vaccinated2,59
AS,Dima Hasao,delta7,vaccinated1,2532
AS,Dima Hasao,delta7,vaccinated2,3737
AS,Dima Hasao,meta,population,213529
AS,Dima Hasao,total,vaccinated1,116318
AS,Dima Hasao,total,vaccinated2,62593
AS,Goalpara,delta,vaccinated1,47
AS,Goalpara,delta,vaccinated2,81
AS,Goalpara,delta7,vaccinated1,4013
AS,Goalpara,delta7,vaccinated2,30725
AS,Goalpara,meta,population,1008959
AS,Goalpara,total,vaccinated1,662016
AS,Goalpara,total,vaccinated2,195521
AS,Golaghat,delta,vaccinated1,504
AS,Golaghat,delta,vaccinated2,2676
AS,Golaghat,delta7,vaccinated1,6525
AS,Golaghat,delta7,vaccinated2,51417
AS,Golaghat,meta,population,1058674
AS,Golaghat,total,vaccinated1,711564
AS,Golaghat,total,vaccinated2,306745
AS,Hailakandi,delta,vaccinated1,88
AS,Hailakandi,delta,vaccinated2,705
AS,Hailakandi,delta7,vaccinated1,1724
AS,Hailakandi,delta7,vaccinated2,11247
AS,Hailakandi,meta,population,659260
AS,Hailakandi,total,vaccinated1,422295
AS,Hailakandi,total,vaccinated2,146888
AS,Hojai,delta,vaccinated1,512
AS,Hojai,delta,vaccinated2,2979
AS,Hojai,delta7,vaccinated1,6217
AS,Hojai,delta7,vaccinated2,36724
AS,Hojai,meta,population,931218
AS,Hojai,total,vaccinated1,602504
AS,Hojai,total,vaccinated2,274035
AS,Jorhat,delta,vaccinated1,225
AS,Jorhat,delta,vaccinated2,2154
AS,Jorhat,delta7,vaccinated1,3383
AS,Jorhat,delta7,vaccinated2,39677
AS,Jorhat,meta,population,1091295
AS,Jorhat,total,vaccinated1,649267
AS,Jorhat,total,vaccinated2,297724
AS,Kamrup,delta,vaccinated1,231
AS,Kamrup,delta,vaccinated2,253
AS,Kamrup,delta7,vaccinated1,10451
AS,Kamrup,delta7,vaccinated2,45828
AS,Kamrup,meta,population,1517202
AS,Kamrup,total,vaccinated1,1079092
AS,Kamrup,total,vaccinated2,409628
AS,Kamrup Metropolitan,delta,vaccinated1,359
AS,Kamrup Metropolitan,delta,vaccinated2,1713
AS,Kamrup Metropolitan,delta7,vaccinated1,6625
AS,Kamrup Metropolitan,delta7,vaccinated2,38155
AS,Kamrup Metropolitan,meta,population,1260419
AS,Kamrup Metropolitan,total,vaccinated1,1246239
AS,Kamrup Metropolitan,total,vaccinated2,875897
AS,Karbi Anglong,delta,vaccinated1,342
AS,Karbi Anglong,delta,vaccinated2,280
AS,Karbi Anglong,delta7,vaccinated1,13744
AS,Karbi Anglong,delta7,vaccinated2,12778
AS,Karbi Anglong,meta,population,965280
AS,Karbi Anglong,total,vaccinated1,284600
AS,Karbi Anglong,total,vaccinated2,102798
AS,Karimganj,delta,vaccinated1,331
AS,Karimganj,delta,vaccinated2,1382
AS,Karimganj,delta7,vaccinated1,5088
AS,Karimganj,delta7,vaccinated2,20659
AS,Karimganj,meta,population,1217002
AS,Karimganj,total,vaccinated1,681216
AS,Karimganj,total,vaccinated2,203575
AS,Kokrajhar,delta,vaccinated1,162
AS,Kokrajhar,delta,vaccinated2,823
AS,Kokrajhar,delta7,vaccinated1,3935
AS,Kokrajhar,delta7,vaccinated2,19711
AS,Kokrajhar,meta,population,886999
AS,Kokrajhar,total,vaccinated1,538901
AS,Kokrajhar,total,vaccinated2,156488
AS,Lakhimpur,delta,vaccinated1,148
AS,Lakhimpur,delta,vaccinated2,1555
AS,Lakhimpur,delta7,vaccinated1,5870
AS,Lakhimpur,delta7,vaccinated2,42164
AS,Lakhimpur,meta,population,1040644
AS,Lakhimpur,total,vaccinated1,681386
AS,Lakhimpur,total,vaccinated2,301369
AS,Majuli,delta,vaccinated1,36
AS,Majuli,delta,vaccinated2,166
AS,Majuli,delta7,vaccinated1,1524
AS,Majuli,delta7,vaccinated2,7176
AS,Majuli,meta,population,167304
AS,Majuli,total,vaccinated1,117599
AS,Majuli,total,vaccinated2,82507
AS,Morigaon,delta,vaccinated1,264
AS,Morigaon,delta,vaccinated2,482
AS,Morigaon,delta7,vaccinated1,5298
AS,Morigaon,delta7,vaccinated2,27861
AS,Morigaon,meta,population,957853
AS,Morigaon,total,vaccinated1,592446
AS,Morigaon,total,vaccinated2,212146
AS,Nagaon,delta,vaccinated1,758
AS,Nagaon,delta,vaccinated2,1481
AS,Nagaon,delta7,vaccinated1,16396
AS,Nagaon,delta7,vaccinated2,36734
AS,Nagaon,meta,population,2826006
AS,Nagaon,total,vaccinated1,1203831
AS,Nagaon,total,vaccinated2,448081
AS,Nalbari,delta,vaccinated1,388
AS,Nalbari,delta,vaccinated2,1492
AS,Nalbari,delta7,vaccinated1,6785
AS,Nalbari,delta7,vaccinated2,25411
AS,Nalbari,meta,population,769919
AS,Nalbari,total,vaccinated1,483076
AS,Nalbari,total,vaccinated2,168392
AS,Sivasagar,delta,vaccinated1,46
AS,Sivasagar,delta,vaccinated2,714
AS,Sivasagar,delta7,vaccinated1,1946
AS,Sivasagar,delta7,vaccinated2,23104
AS,Sivasagar,meta,population,1150253
AS,Sivasagar,total,vaccinated1,478954
AS,Sivasagar,total,vaccinated2,223921
AS,Sonitpur,delta,vaccinated1,448
AS,Sonitpur,delta,vaccinated2,2664
AS,Sonitpur,delta7,vaccinated1,8341
AS,Sonitpur,delta7,vaccinated2,48290
AS,Sonitpur,meta,population,1925975
AS,Sonitpur,total,vaccinated1,767841
AS,Sonitpur,total,vaccinated2,434213
AS,South Salmara Mankachar,delta,vaccinated1,260
AS,South Salmara Mankachar,delta,vaccinated2,1288
AS,South Salmara Mankachar,delta7,vaccinated1,1978
AS,South Salmara Mankachar,delta7,vaccinated2,15304
AS,South Salmara Mankachar,meta,population,555114
AS,South Salmara Mankachar,total,vaccinated1,239906
AS,South Salmara Mankachar,total,vaccinated2,76599
AS,Tinsukia,delta,vaccinated1,6637
AS,Tinsukia,delta,vaccinated2,1679
AS,Tinsukia,delta7,vaccinated1,45002
AS,Tinsukia,delta7,vaccinated2,22410
AS,Tinsukia,meta,population,1316948
AS,Tinsukia,total,vaccinated1,795057
AS,Tinsukia,total,vaccinated2,286170
AS,Udalguri,delta,vaccinated1,1935
AS,Udalguri,delta,vaccinated2,1396
AS,Udalguri,delta7,vaccinated1,17371
AS,Udalguri,delta7,vaccinated2,19343
AS,Udalguri,meta,population,832769
AS,Udalguri,total,tested,24661
AS,Udalguri,total,vaccinated1,504439
AS,Udalguri,total,vaccinated2,133919
AS, State Total,delta,confirmed,212
AS, State Total,delta,deceased,1
AS, State Total,delta,recovered,236
AS, State Total,delta21_14,confirmed,1499
AS, State Total,delta7,confirmed,2056
AS, State Total,delta7,deceased,24
AS, State Total,delta7,recovered,2215
AS, State Total,total,confirmed,610645
AS, State Total,total,deceased,5997
AS, State Total,total,other,1347
AS, State Total,total,recovered,600974
AS,West Karbi Anglong,delta,vaccinated1,312
AS,West Karbi Anglong,delta,vaccinated2,147
AS,West Karbi Anglong,delta7,vaccinated1,4593
AS,West Karbi Anglong,delta7,vaccinated2,4186
AS,West Karbi Anglong,meta,population,300320
AS,West Karbi Anglong,total,vaccinated1,127612
AS,West Karbi Anglong,total,vaccinated2,42942
BR,Araria,delta,vaccinated1,5177
BR,Araria,delta,vaccinated2,3067
BR,Araria,delta7,confirmed,2
BR,Araria,delta7,vaccinated1,51331
BR,Araria,delta7,vaccinated2,69085
BR,Araria,meta,population,2806200
BR,Araria,total,confirmed,14978
BR,Araria,total,deceased,116
BR,Araria,total,recovered,14859
BR,Araria,total,tested,219221
